,Date,Temp
1770,1979-07-01,22.149
1771,1979-08-01,23.326
1772,1979-09-01,21.619
1773,1979-10-01,22.956
1774,1979-11-01,22.859
1775,1979-12-01,24.749
1776,1980-01-01,24.912
1777,1980-02-01,26.82500000000001
1778,1980-03-01,27.709
1779,1980-04-01,25.488000000000003
1780,1980-05-01,25.179
1781,1980-06-01,23.466
1782,1980-07-01,23.592
1783,1980-08-01,23.19
1784,1980-09-01,21.308000000000003
1785,1980-10-01,22.323
1786,1980-11-01,22.788
1787,1980-12-01,25.402
1788,1981-01-01,26.225
1789,1981-02-01,27.04600000000001
1790,1981-03-01,26.361
1791,1981-04-01,24.573
1792,1981-05-01,24.438
1793,1981-06-01,23.114
1794,1981-07-01,21.906
1795,1981-08-01,22.526
1796,1981-09-01,22.913
1797,1981-10-01,21.146
1798,1981-11-01,23.552
1799,1981-12-01,24.418000000000006
1800,1982-01-01,24.204
1801,1982-02-01,26.896
1802,1982-03-01,25.618
1803,1982-04-01,23.871
1804,1982-05-01,23.281
1805,1982-06-01,24.68
1806,1982-07-01,23.525
1807,1982-08-01,23.217
1808,1982-09-01,22.13000000000001
1809,1982-10-01,22.281
1810,1982-11-01,24.516
1811,1982-12-01,23.999
1812,1983-01-01,26.047
1813,1983-02-01,27.149
1814,1983-03-01,26.258000000000006
1815,1983-04-01,25.188
1816,1983-05-01,25.511999999999997
1817,1983-06-01,23.738000000000003
1818,1983-07-01,23.456
1819,1983-08-01,21.756999999999998
1820,1983-09-01,20.548000000000002
1821,1983-10-01,21.749
1822,1983-11-01,23.737
1823,1983-12-01,24.59
1824,1984-01-01,27.231
1825,1984-02-01,27.997
1826,1984-03-01,26.561
1827,1984-04-01,24.83
1828,1984-05-01,26.031
1829,1984-06-01,24.897
1830,1984-07-01,24.068
1831,1984-08-01,21.843000000000004
1832,1984-09-01,21.751
1833,1984-10-01,23.062
1834,1984-11-01,23.299
1835,1984-12-01,23.831
1836,1985-01-01,24.673000000000002
1837,1985-02-01,27.19400000000001
1838,1985-03-01,27.031
1839,1985-04-01,26.174
1840,1985-05-01,23.878
1841,1985-06-01,22.798000000000002
1842,1985-07-01,22.684
1843,1985-08-01,23.309
1844,1985-09-01,21.649
1845,1985-10-01,22.517
1846,1985-11-01,23.295
1847,1985-12-01,23.95
1848,1986-01-01,26.552
1849,1986-02-01,27.484
1850,1986-03-01,27.087
1851,1986-04-01,26.513
1852,1986-05-01,25.991
1853,1986-06-01,24.048000000000002
1854,1986-07-01,22.471999999999998
1855,1986-08-01,23.433000000000003
1856,1986-09-01,21.952
1857,1986-10-01,22.261
1858,1986-11-01,24.348000000000006
1859,1986-12-01,24.915
1860,1987-01-01,26.843000000000004
1861,1987-02-01,27.263
1862,1987-03-01,26.243
1863,1987-04-01,26.489
1864,1987-05-01,24.372
1865,1987-06-01,22.931
1866,1987-07-01,24.676
1867,1987-08-01,22.619
1868,1987-09-01,21.612
1869,1987-10-01,22.421
1870,1987-11-01,23.774
1871,1987-12-01,25.3
1872,1988-01-01,27.669
1873,1988-02-01,26.427000000000003
1874,1988-03-01,26.811
1875,1988-04-01,25.544
1876,1988-05-01,24.474
1877,1988-06-01,22.378
1878,1988-07-01,21.255
1879,1988-08-01,22.495
1880,1988-09-01,22.462
1881,1988-10-01,21.798
1882,1988-11-01,22.326
1883,1988-12-01,24.376
1884,1989-01-01,26.141
1885,1989-02-01,26.866000000000003
1886,1989-03-01,26.915
1887,1989-04-01,26.250999999999998
1888,1989-05-01,23.764
1889,1989-06-01,23.411
1890,1989-07-01,21.866
1891,1989-08-01,22.753
1892,1989-09-01,22.0
1893,1989-10-01,21.237
1894,1989-11-01,23.351
1895,1989-12-01,24.249
1896,1990-01-01,27.195
1897,1990-02-01,26.876
1898,1990-03-01,27.442
1899,1990-04-01,27.462
1900,1990-05-01,24.153
1901,1990-06-01,23.745
1902,1990-07-01,22.506
1903,1990-08-01,21.662
1904,1990-09-01,21.54000000000001
1905,1990-10-01,23.361
1906,1990-11-01,24.965
1907,1990-12-01,24.804
1908,1991-01-01,25.047
1909,1991-02-01,26.641
1910,1991-03-01,26.291
1911,1991-04-01,25.788
1912,1991-05-01,24.663
1913,1991-06-01,24.635
1914,1991-07-01,22.726
1915,1991-08-01,22.449
1916,1991-09-01,21.262
1917,1991-10-01,22.569000000000006
1918,1991-11-01,23.203000000000007
1919,1991-12-01,25.73
1920,1992-01-01,25.896
1921,1992-02-01,26.371
1922,1992-03-01,26.691
1923,1992-04-01,25.535
1924,1992-05-01,25.314
1925,1992-06-01,25.07
1926,1992-07-01,22.85
1927,1992-08-01,22.018
1928,1992-09-01,21.837
1929,1992-10-01,22.595
1930,1992-11-01,22.682
1931,1992-12-01,23.97
1932,1993-01-01,26.518
1933,1993-02-01,26.833000000000002
1934,1993-03-01,27.032
1935,1993-04-01,26.391
1936,1993-05-01,24.546999999999997
1937,1993-06-01,23.349
1938,1993-07-01,23.666999999999998
1939,1993-08-01,21.968000000000004
1940,1993-09-01,22.036
1941,1993-10-01,23.542
1942,1993-11-01,24.992
1943,1993-12-01,24.982
1944,1994-01-01,25.359
1945,1994-02-01,28.561
1946,1994-03-01,26.198
1947,1994-04-01,25.419
1948,1994-05-01,25.663
1949,1994-06-01,23.533
1950,1994-07-01,23.723000000000006
1951,1994-08-01,22.138
1952,1994-09-01,22.498
1953,1994-10-01,23.251
1954,1994-11-01,24.223000000000006
1955,1994-12-01,26.007
1956,1995-01-01,27.399
1957,1995-02-01,27.116000000000003
1958,1995-03-01,26.782
1959,1995-04-01,25.432
1960,1995-05-01,24.458
1961,1995-06-01,23.909
1962,1995-07-01,24.883000000000006
1963,1995-08-01,24.489
1964,1995-09-01,22.696
1965,1995-10-01,21.863000000000003
1966,1995-11-01,23.549
1967,1995-12-01,24.665
1968,1996-01-01,27.246
1969,1996-02-01,27.70000000000001
1970,1996-03-01,27.006999999999998
1971,1996-04-01,25.874
1972,1996-05-01,23.783
1973,1996-06-01,23.359
1974,1996-07-01,21.802
1975,1996-08-01,22.048
1976,1996-09-01,21.619
1977,1996-10-01,22.344
1978,1996-11-01,23.103
1979,1996-12-01,25.473000000000006
1980,1997-01-01,25.909
1981,1997-02-01,27.305000000000003
1982,1997-03-01,25.7
1983,1997-04-01,25.17
1984,1997-05-01,24.052
1985,1997-06-01,23.746
1986,1997-07-01,23.967
1987,1997-08-01,23.104
1988,1997-09-01,23.147
1989,1997-10-01,23.048
1990,1997-11-01,24.887
1991,1997-12-01,26.526
1992,1998-01-01,27.462
1993,1998-02-01,27.835
1994,1998-03-01,27.615
1995,1998-04-01,26.483
1996,1998-05-01,24.471999999999998
1997,1998-06-01,22.883000000000006
1998,1998-07-01,23.372
1999,1998-08-01,24.23
2000,1998-09-01,23.138
2001,1998-10-01,22.416999999999998
2002,1998-11-01,21.967
2003,1998-12-01,25.465
2004,1999-01-01,26.638
2005,1999-02-01,27.539
2006,1999-03-01,26.982
2007,1999-04-01,25.041
2008,1999-05-01,23.774
2009,1999-06-01,23.23
2010,1999-07-01,23.394
2011,1999-08-01,22.032
2012,1999-09-01,22.742
2013,1999-10-01,20.758000000000006
2014,1999-11-01,21.659
2015,1999-12-01,24.318
2016,2000-01-01,25.974
2017,2000-02-01,26.699
2018,2000-03-01,26.27
2019,2000-04-01,25.75
2020,2000-05-01,24.355999999999998
2021,2000-06-01,24.059
2022,2000-07-01,22.049
2023,2000-08-01,22.447
2024,2000-09-01,22.099
2025,2000-10-01,23.844
2026,2000-11-01,23.601
2027,2000-12-01,25.209
2028,2001-01-01,26.852
2029,2001-02-01,27.992
2030,2001-03-01,27.559
2031,2001-04-01,27.281
2032,2001-05-01,24.784
2033,2001-06-01,24.773000000000003
2034,2001-07-01,23.822
2035,2001-08-01,23.598000000000006
2036,2001-09-01,22.41200000000001
2037,2001-10-01,22.259
2038,2001-11-01,23.689
2039,2001-12-01,24.848000000000006
2040,2002-01-01,26.016
2041,2002-02-01,26.14
2042,2002-03-01,27.785999999999998
2043,2002-04-01,26.73
2044,2002-05-01,25.657
2045,2002-06-01,25.293000000000006
2046,2002-07-01,23.677
2047,2002-08-01,24.605
2048,2002-09-01,21.845
2049,2002-10-01,24.344
2050,2002-11-01,24.511
2051,2002-12-01,25.516
2052,2003-01-01,26.499
2053,2003-02-01,28.359
2054,2003-03-01,27.261999999999997
2055,2003-04-01,26.418000000000006
2056,2003-05-01,24.68
2057,2003-06-01,25.092
2058,2003-07-01,23.82
2059,2003-08-01,22.388
2060,2003-09-01,22.112
2061,2003-10-01,22.725
2062,2003-11-01,24.076999999999998
2063,2003-12-01,25.32
2064,2004-01-01,25.435
2065,2004-02-01,26.00500000000001
2066,2004-03-01,26.127
2067,2004-04-01,25.958
2068,2004-05-01,24.307
2069,2004-06-01,23.682
2070,2004-07-01,22.823
2071,2004-08-01,22.428
2072,2004-09-01,23.50800000000001
2073,2004-10-01,22.337
2074,2004-11-01,23.72
2075,2004-12-01,24.529
2076,2005-01-01,26.171
2077,2005-02-01,26.358
2078,2005-03-01,26.891
2079,2005-04-01,26.701
2080,2005-05-01,25.482
2081,2005-06-01,24.821
2082,2005-07-01,23.119
2083,2005-08-01,24.163
2084,2005-09-01,22.337
2085,2005-10-01,23.982
2086,2005-11-01,23.235
2087,2005-12-01,24.255
2088,2006-01-01,26.668000000000006
2089,2006-02-01,27.558000000000003
2090,2006-03-01,27.148000000000003
2091,2006-04-01,25.576999999999998
2092,2006-05-01,23.71
2093,2006-06-01,23.722
2094,2006-07-01,23.426
2095,2006-08-01,23.607
2096,2006-09-01,22.263
2097,2006-10-01,22.646
2098,2006-11-01,23.335
2099,2006-12-01,25.203000000000007
2100,2007-01-01,25.718000000000004
2101,2007-02-01,26.869000000000003
2102,2007-03-01,27.621
2103,2007-04-01,26.395
2104,2007-05-01,24.263
2105,2007-06-01,24.484
2106,2007-07-01,23.256999999999998
2107,2007-08-01,23.105999999999998
2108,2007-09-01,23.265
2109,2007-10-01,23.444000000000006
2110,2007-11-01,23.516
2111,2007-12-01,25.363000000000003
2112,2008-01-01,25.257
2113,2008-02-01,26.362
2114,2008-03-01,26.631
2115,2008-04-01,25.793000000000006
2116,2008-05-01,24.031
2117,2008-06-01,23.713
2118,2008-07-01,23.361
2119,2008-08-01,23.855
2120,2008-09-01,22.045
2121,2008-10-01,23.207
2122,2008-11-01,23.028
2123,2008-12-01,23.841
2124,2009-01-01,25.886
2125,2009-02-01,27.465000000000003
2126,2009-03-01,27.206
2127,2009-04-01,25.271
2128,2009-05-01,24.942
2129,2009-06-01,23.182
2130,2009-07-01,23.544
2131,2009-08-01,23.320999999999998
2132,2009-09-01,23.896
2133,2009-10-01,23.149
2134,2009-11-01,26.381
2135,2009-12-01,25.56
2136,2010-01-01,27.877
2137,2010-02-01,28.849
2138,2010-03-01,27.396
2139,2010-04-01,25.724
2140,2010-05-01,24.838
2141,2010-06-01,23.085
2142,2010-07-01,24.229
2143,2010-08-01,22.677
2144,2010-09-01,23.06600000000001
2145,2010-10-01,22.315
2146,2010-11-01,23.529
2147,2010-12-01,25.848000000000006
2148,2011-01-01,27.229
2149,2011-02-01,28.146
2150,2011-03-01,25.967
2151,2011-04-01,26.131
2152,2011-05-01,23.752
2153,2011-06-01,23.044
2154,2011-07-01,23.136
2155,2011-08-01,23.325
2156,2011-09-01,21.9
2157,2011-10-01,22.627
2158,2011-11-01,22.294
2159,2011-12-01,24.287
2160,2012-01-01,25.081
2161,2012-02-01,27.449
2162,2012-03-01,26.717
2163,2012-04-01,26.041999999999998
2164,2012-05-01,24.023000000000003
2165,2012-06-01,24.865
2166,2012-07-01,23.735
2167,2012-08-01,23.517
2168,2012-09-01,23.186
2169,2012-10-01,23.588
2170,2012-11-01,23.807
2171,2012-12-01,26.051
